Dept_name,metric_code,Store_id,Subdept,metric_date,metric_value
Produce,REVENUE_USD,1,20A,2024-08-07,6754.0
Dairy,REVENUE_USD,1,10A,2024-08-07,4837.51
Seafood,SYSTEM_ON,1,10A,2024-08-07,1.0
Deli,SYSTEM_ON,1,4A,2024-08-07,1.0
Grocery,REVENUE_USD,1,10A,2024-08-07,7218.47
Bakery,SYSTEM_ON,2,20A,2024-08-07,1.0
Seafood,SYSTEM_ON,2,15B,2024-08-07,1.0
Dairy,REVENUE_USD,2,10A,2024-08-07,5539.27
Dairy,WASTE_LBS,2,10A,2024-08-07,37.21
Bakery,UNITS_SOLD,2,10A,2024-08-07,551.69
Deli,REVENUE_USD,2,10A,2024-08-07,2478.76
Seafood,SYSTEM_ON,2,30C,2024-08-07,1.0
Grocery,REVENUE_USD,2,20A,2024-08-07,5275.76
Meat,REVENUE_USD,2,4A,2024-08-07,5025.02
Grocery,WASTE_LBS,2,15B,2024-08-07,24.14
Seafood,WASTE_LBS,2,4A,2024-08-07,24.59
Bakery,CUST_COUNT,2,20A,2024-08-07,1390.97
Bakery,SYSTEM_ON,2,30C,2024-08-07,1.0
Meat,CUST_COUNT,2,15B,2024-08-07,794.57
Deli,REVENUE_USD,2,15B,2024-08-07,6201.31
Produce,UNITS_SOLD,3,10A,2024-08-07,590.95
Deli,UNITS_SOLD,3,30C,2024-08-07,484.64
Bakery,UNITS_SOLD,3,30C,2024-08-07,617.94
Grocery,UNITS_SOLD,3,30C,2024-08-07,498.99
Seafood,REVENUE_USD,3,30C,2024-08-07,5587.18
Deli,REVENUE_USD,3,10A,2024-08-07,4940.41
Seafood,WASTE_LBS,3,15B,2024-08-07,7.57
Produce,UNITS_SOLD,3,30C,2024-08-07,455.68
Bakery,REVENUE_USD,4,4A,2024-08-07,5294.51
Bakery,UNITS_SOLD,4,30C,2024-08-07,472.43
Deli,UNITS_SOLD,4,20A,2024-08-07,582.6
Meat,SYSTEM_ON,4,15B,2024-08-07,1.0
Dairy,REVENUE_USD,4,10A,2024-08-07,6624.23
Produce,REVENUE_USD,4,20A,2024-08-07,4259.37
Deli,CUST_COUNT,4,15B,2024-08-07,1125.89
Meat,CUST_COUNT,4,20A,2024-08-07,1475.28
Bakery,SYSTEM_ON,4,30C,2024-08-07,1.0
Seafood,SYSTEM_ON,4,15B,2024-08-07,1.0
Seafood,SYSTEM_ON,4,4A,2024-08-07,1.0
Deli,SYSTEM_ON,4,4A,2024-08-07,1.0
Produce,CUST_COUNT,4,30C,2024-08-07,1027.35
Bakery,UNITS_SOLD,4,4A,2024-08-07,396.8
Dairy,UNITS_SOLD,4,4A,2024-08-07,474.3
Produce,WASTE_LBS,4,30C,2024-08-07,34.41
Seafood,UNITS_SOLD,4,20A,2024-08-07,450.17
Grocery,REVENUE_USD,5,20A,2024-08-07,4390.4
Produce,REVENUE_USD,5,20A,2024-08-07,5046.27
Bakery,CUST_COUNT,5,15B,2024-08-07,1779.85
Bakery,CUST_COUNT,5,10A,2024-08-07,1246.86
Meat,REVENUE_USD,5,20A,2024-08-07,6046.68
Deli,UNITS_SOLD,5,4A,2024-08-07,409.55
Bakery,REVENUE_USD,5,30C,2024-08-07,6356.1
Bakery,WASTE_LBS,5,15B,2024-08-07,0.0
Grocery,UNITS_SOLD,5,4A,2024-08-07,340.42
Seafood,UNITS_SOLD,5,30C,2024-08-07,496.93
Meat,SYSTEM_ON,5,10A,2024-08-07,1.0
Seafood,SYSTEM_ON,5,30C,2024-08-07,1.0
Dairy,REVENUE_USD,5,20A,2024-08-07,4772.42
Dairy,CUST_COUNT,5,30C,2024-08-07,1235.47
Deli,CUST_COUNT,5,30C,2024-08-07,946.05
Seafood,CUST_COUNT,5,10A,2024-08-07,1538.25
Dairy,WASTE_LBS,5,10A,2024-08-07,12.27
Bakery,WASTE_LBS,5,30C,2024-08-07,3.64
Produce,WASTE_LBS,5,20A,2024-08-07,16.71
Grocery,UNITS_SOLD,5,20A,2024-08-07,425.31
Seafood,CUST_COUNT,5,15B,2024-08-07,867.43
Meat,WASTE_LBS,6,30C,2024-08-07,18.31
Bakery,SYSTEM_ON,6,20A,2024-08-07,1.0
Seafood,SYSTEM_ON,6,20A,2024-08-07,1.0
Meat,SYSTEM_ON,6,4A,2024-08-07,1.0
Bakery,SYSTEM_ON,6,20A,2024-08-07,1.0
Seafood,CUST_COUNT,6,20A,2024-08-07,1357.45
Bakery,SYSTEM_ON,6,30C,2024-08-07,1.0
Produce,SYSTEM_ON,6,20A,2024-08-07,1.0
Dairy,CUST_COUNT,6,30C,2024-08-07,1366.0
Dairy,CUST_COUNT,6,15B,2024-08-07,1425.74
Meat,WASTE_LBS,6,10A,2024-08-07,57.01
Seafood,CUST_COUNT,6,4A,2024-08-07,841.1
Dairy,CUST_COUNT,6,4A,2024-08-07,928.12
Produce,CUST_COUNT,6,30C,2024-08-07,1903.9
Dairy,SYSTEM_ON,7,20A,2024-08-07,1.0
Meat,REVENUE_USD,7,15B,2024-08-07,4344.76
Seafood,CUST_COUNT,7,20A,2024-08-07,1531.35
Produce,SYSTEM_ON,7,10A,2024-08-07,1.0
Produce,CUST_COUNT,7,30C,2024-08-07,1362.66
Grocery,SYSTEM_ON,7,10A,2024-08-07,1.0
Produce,UNITS_SOLD,7,30C,2024-08-07,506.48
Bakery,CUST_COUNT,7,15B,2024-08-07,1984.58
Dairy,REVENUE_USD,7,30C,2024-08-07,5275.99
Seafood,WASTE_LBS,7,10A,2024-08-07,0.0
Seafood,WASTE_LBS,7,10A,2024-08-07,30.75
Bakery,UNITS_SOLD,7,15B,2024-08-07,540.1
Produce,CUST_COUNT,7,4A,2024-08-07,973.75
Meat,CUST_COUNT,7,10A,2024-08-07,1401.27
Grocery,CUST_COUNT,7,10A,2024-08-07,1325.91
Seafood,SYSTEM_ON,7,15B,2024-08-07,1.0
Seafood,REVENUE_USD,8,10A,2024-08-07,4252.06
Grocery,UNITS_SOLD,8,4A,2024-08-07,378.69
Dairy,CUST_COUNT,8,15B,2024-08-07,481.55
Seafood,UNITS_SOLD,8,30C,2024-08-07,344.0
Seafood,CUST_COUNT,8,20A,2024-08-07,1399.48
Grocery,WASTE_LBS,8,30C,2024-08-07,5.72
Grocery,CUST_COUNT,8,30C,2024-08-07,1048.01
Deli,UNITS_SOLD,8,15B,2024-08-07,493.65
Dairy,WASTE_LBS,8,30C,2024-08-07,24.0
Dairy,REVENUE_USD,8,20A,2024-08-07,6367.99
Dairy,SYSTEM_ON,8,4A,2024-08-07,1.0
Bakery,CUST_COUNT,8,15B,2024-08-07,1407.81
Deli,WASTE_LBS,9,10A,2024-08-07,13.68
Deli,UNITS_SOLD,9,20A,2024-08-07,697.73
Grocery,CUST_COUNT,9,15B,2024-08-07,1036.94
Dairy,REVENUE_USD,9,15B,2024-08-07,5141.86
Dairy,REVENUE_USD,9,15B,2024-08-07,5234.52
Produce,REVENUE_USD,9,10A,2024-08-07,4985.25
Grocery,CUST_COUNT,9,20A,2024-08-07,834.45
Bakery,CUST_COUNT,9,15B,2024-08-07,1453.3
Deli,SYSTEM_ON,9,10A,2024-08-07,1.0
Deli,SYSTEM_ON,9,4A,2024-08-07,1.0
Bakery,REVENUE_USD,9,4A,2024-08-07,4100.16
Dairy,UNITS_SOLD,9,30C,2024-08-07,636.29
Seafood,REVENUE_USD,9,15B,2024-08-07,5355.86
Grocery,SYSTEM_ON,9,30C,2024-08-07,1.0
Meat,CUST_COUNT,9,20A,2024-08-07,1552.29
Produce,CUST_COUNT,10,4A,2024-08-07,853.72
Deli,REVENUE_USD,10,4A,2024-08-07,4862.34
Meat,UNITS_SOLD,10,20A,2024-08-07,597.07
Produce,REVENUE_USD,10,30C,2024-08-07,5428.68
Seafood,WASTE_LBS,10,30C,2024-08-07,31.95
Grocery,UNITS_SOLD,10,4A,2024-08-07,405.57
Produce,REVENUE_USD,10,20A,2024-08-07,6939.0
Meat,CUST_COUNT,10,20A,2024-08-07,1222.47
Bakery,REVENUE_USD,10,20A,2024-08-07,4576.52
Meat,REVENUE_USD,10,4A,2024-08-07,4608.97
Grocery,UNITS_SOLD,1,4A,2024-08-08,500.39
Meat,REVENUE_USD,1,20A,2024-08-08,8237.44
Seafood,UNITS_SOLD,1,10A,2024-08-08,547.78
Meat,CUST_COUNT,1,4A,2024-08-08,1179.59
Deli,CUST_COUNT,1,20A,2024-08-08,1421.88
Produce,REVENUE_USD,1,30C,2024-08-08,5303.37
Produce,CUST_COUNT,1,30C,2024-08-08,995.4
Meat,CUST_COUNT,1,30C,2024-08-08,767.0
Meat,REVENUE_USD,1,20A,2024-08-08,4778.99
Seafood,REVENUE_USD,1,10A,2024-08-08,2263.65
Deli,CUST_COUNT,1,15B,2024-08-08,1569.9
Dairy,UNITS_SOLD,1,20A,2024-08-08,567.1
Grocery,SYSTEM_ON,1,15B,2024-08-08,1.0
Meat,REVENUE_USD,1,15B,2024-08-08,4368.03
Meat,WASTE_LBS,2,10A,2024-08-08,6.17
Bakery,SYSTEM_ON,2,10A,2024-08-08,1.0
Produce,UNITS_SOLD,2,15B,2024-08-08,640.41
Produce,REVENUE_USD,2,20A,2024-08-08,4996.65
Produce,CUST_COUNT,2,15B,2024-08-08,1215.33
Dairy,CUST_COUNT,2,15B,2024-08-08,1491.99
Bakery,WASTE_LBS,2,20A,2024-08-08,25.39
Produce,CUST_COUNT,2,30C,2024-08-08,1121.1
Meat,UNITS_SOLD,2,10A,2024-08-08,517.19
Deli,CUST_COUNT,2,4A,2024-08-08,1327.16
Bakery,WASTE_LBS,2,15B,2024-08-08,17.58
Meat,SYSTEM_ON,2,30C,2024-08-08,1.0
Dairy,UNITS_SOLD,2,4A,2024-08-08,580.38
Bakery,CUST_COUNT,2,20A,2024-08-08,774.7
Produce,WASTE_LBS,2,10A,2024-08-08,45.49
Deli,SYSTEM_ON,3,15B,2024-08-08,1.0
Produce,REVENUE_USD,3,4A,2024-08-08,6565.71
Dairy,REVENUE_USD,3,10A,2024-08-08,6106.02
Meat,UNITS_SOLD,3,15B,2024-08-08,389.44
Meat,WASTE_LBS,3,20A,2024-08-08,11.55
Dairy,UNITS_SOLD,3,4A,2024-08-08,484.74
Bakery,SYSTEM_ON,3,30C,2024-08-08,1.0
Produce,SYSTEM_ON,3,20A,2024-08-08,1.0
Meat,CUST_COUNT,3,4A,2024-08-08,1388.4
Dairy,WASTE_LBS,3,30C,2024-08-08,18.35
Bakery,UNITS_SOLD,3,30C,2024-08-08,633.45
Meat,REVENUE_USD,3,15B,2024-08-08,6547.85
Seafood,WASTE_LBS,3,10A,2024-08-08,10.8
Dairy,REVENUE_USD,3,10A,2024-08-08,6277.32
Deli,WASTE_LBS,4,15B,2024-08-08,17.14
Grocery,SYSTEM_ON,4,20A,2024-08-08,1.0
Produce,UNITS_SOLD,4,15B,2024-08-08,451.42
Bakery,WASTE_LBS,4,30C,2024-08-08,5.47
Bakery,REVENUE_USD,4,20A,2024-08-08,1792.82
Produce,WASTE_LBS,4,15B,2024-08-08,9.08
Bakery,SYSTEM_ON,4,10A,2024-08-08,1.0
Bakery,UNITS_SOLD,4,4A,2024-08-08,462.39
Meat,REVENUE_USD,4,15B,2024-08-08,3683.55
Seafood,UNITS_SOLD,4,15B,2024-08-08,548.79
Seafood,CUST_COUNT,4,30C,2024-08-08,1392.45
Deli,WASTE_LBS,4,30C,2024-08-08,0.35
Seafood,UNITS_SOLD,4,4A,2024-08-08,455.8
Grocery,CUST_COUNT,4,20A,2024-08-08,1487.63
Bakery,CUST_COUNT,4,30C,2024-08-08,1010.92
Dairy,SYSTEM_ON,4,20A,2024-08-08,1.0
Grocery,REVENUE_USD,4,4A,2024-08-08,5971.11
Grocery,WASTE_LBS,4,20A,2024-08-08,2.85
Bakery,WASTE_LBS,4,4A,2024-08-08,36.04
Bakery,WASTE_LBS,4,30C,2024-08-08,23.57
Meat,CUST_COUNT,5,30C,2024-08-08,400.56
Bakery,REVENUE_USD,5,4A,2024-08-08,5619.22
Deli,WASTE_LBS,5,30C,2024-08-08,35.62
Produce,SYSTEM_ON,5,10A,2024-08-08,1.0
Produce,REVENUE_USD,5,15B,2024-08-08,5067.65
Deli,SYSTEM_ON,5,20A,2024-08-08,1.0
Produce,REVENUE_USD,5,20A,2024-08-08,4199.16
Bakery,SYSTEM_ON,5,10A,2024-08-08,1.0
Deli,UNITS_SOLD,5,30C,2024-08-08,610.84
Dairy,REVENUE_USD,5,30C,2024-08-08,6099.47
Produce,WASTE_LBS,5,10A,2024-08-08,4.59
Produce,CUST_COUNT,5,30C,2024-08-08,911.0
Grocery,REVENUE_USD,5,30C,2024-08-08,4614.99
Dairy,SYSTEM_ON,5,15B,2024-08-08,1.0
Grocery,WASTE_LBS,5,30C,2024-08-08,0.59
Produce,REVENUE_USD,5,30C,2024-08-08,6182.54
Seafood,REVENUE_USD,6,20A,2024-08-08,4647.86
Dairy,WASTE_LBS,6,4A,2024-08-08,16.63
Grocery,SYSTEM_ON,6,15B,2024-08-08,1.0
Meat,SYSTEM_ON,6,15B,2024-08-08,1.0
Produce,UNITS_SOLD,6,10A,2024-08-08,436.63
Deli,REVENUE_USD,6,10A,2024-08-08,4589.56
Bakery,CUST_COUNT,6,10A,2024-08-08,1057.08
Seafood,SYSTEM_ON,6,30C,2024-08-08,1.0
Deli,REVENUE_USD,6,20A,2024-08-08,6041.78
Seafood,WASTE_LBS,7,20A,2024-08-08,37.27
Bakery,CUST_COUNT,7,30C,2024-08-08,1439.56
Dairy,UNITS_SOLD,7,30C,2024-08-08,642.93
Deli,REVENUE_USD,7,10A,2024-08-08,8016.7
Deli,UNITS_SOLD,7,4A,2024-08-08,517.06
Produce,CUST_COUNT,7,4A,2024-08-08,915.52
Meat,WASTE_LBS,7,10A,2024-08-08,10.07
Seafood,REVENUE_USD,7,10A,2024-08-08,4832.12
Deli,SYSTEM_ON,7,20A,2024-08-08,1.0
Deli,CUST_COUNT,7,4A,2024-08-08,612.07
Deli,UNITS_SOLD,7,20A,2024-08-08,527.78
Bakery,UNITS_SOLD,7,30C,2024-08-08,637.87
Bakery,REVENUE_USD,7,15B,2024-08-08,4756.24
Dairy,CUST_COUNT,7,15B,2024-08-08,1402.04
Produce,WASTE_LBS,7,4A,2024-08-08,16.58
Seafood,CUST_COUNT,7,15B,2024-08-08,959.2
Bakery,CUST_COUNT,7,20A,2024-08-08,1267.2
Produce,WASTE_LBS,7,10A,2024-08-08,21.49
Produce,REVENUE_USD,8,4A,2024-08-08,4473.11
Dairy,CUST_COUNT,8,4A,2024-08-08,1228.77
Grocery,REVENUE_USD,8,15B,2024-08-08,4029.81
Meat,CUST_COUNT,8,15B,2024-08-08,816.22
Meat,UNITS_SOLD,8,20A,2024-08-08,492.38
Seafood,UNITS_SOLD,8,4A,2024-08-08,659.37
Bakery,UNITS_SOLD,8,10A,2024-08-08,528.35
Dairy,SYSTEM_ON,8,4A,2024-08-08,1.0
Dairy,CUST_COUNT,8,15B,2024-08-08,1055.97
Seafood,UNITS_SOLD,8,4A,2024-08-08,370.46
Grocery,SYSTEM_ON,8,10A,2024-08-08,1.0
Bakery,REVENUE_USD,8,15B,2024-08-08,5324.36
Bakery,CUST_COUNT,8,4A,2024-08-08,1315.01
Meat,CUST_COUNT,8,4A,2024-08-08,1379.17
Meat,WASTE_LBS,8,10A,2024-08-08,40.01
Meat,REVENUE_USD,8,15B,2024-08-08,7255.54
Dairy,CUST_COUNT,8,20A,2024-08-08,1348.83
Deli,WASTE_LBS,8,20A,2024-08-08,34.63
Dairy,CUST_COUNT,8,30C,2024-08-08,953.5
Produce,REVENUE_USD,8,4A,2024-08-08,6008.12
Bakery,WASTE_LBS,9,15B,2024-08-08,17.72
Deli,UNITS_SOLD,9,20A,2024-08-08,458.09
Bakery,REVENUE_USD,9,20A,2024-08-08,4583.83
Dairy,REVENUE_USD,9,30C,2024-08-08,5284.78
Grocery,WASTE_LBS,9,10A,2024-08-08,45.69
Dairy,REVENUE_USD,9,10A,2024-08-08,4020.94
Meat,CUST_COUNT,9,30C,2024-08-08,1100.38
Meat,CUST_COUNT,9,15B,2024-08-08,1672.1
Bakery,UNITS_SOLD,9,20A,2024-08-08,498.61
Seafood,CUST_COUNT,9,30C,2024-08-08,1250.87
Seafood,CUST_COUNT,9,20A,2024-08-08,1512.58
Deli,SYSTEM_ON,9,20A,2024-08-08,1.0
Dairy,SYSTEM_ON,9,20A,2024-08-08,1.0
Deli,REVENUE_USD,9,30C,2024-08-08,4817.95
Produce,WASTE_LBS,9,15B,2024-08-08,15.51
Bakery,UNITS_SOLD,9,20A,2024-08-08,433.94
Dairy,UNITS_SOLD,9,15B,2024-08-08,510.42
Deli,CUST_COUNT,10,30C,2024-08-08,1211.76
Deli,UNITS_SOLD,10,30C,2024-08-08,372.14
Meat,UNITS_SOLD,10,4A,2024-08-08,380.22
Dairy,SYSTEM_ON,10,4A,2024-08-08,1.0
Meat,UNITS_SOLD,10,30C,2024-08-08,438.38
Deli,SYSTEM_ON,10,10A,2024-08-08,1.0
Bakery,WASTE_LBS,10,30C,2024-08-08,0.0
Dairy,CUST_COUNT,10,4A,2024-08-08,928.37
Dairy,CUST_COUNT,10,15B,2024-08-08,1272.0
Dairy,SYSTEM_ON,10,20A,2024-08-08,1.0
Grocery,SYSTEM_ON,10,4A,2024-08-08,1.0
Dairy,SYSTEM_ON,10,20A,2024-08-08,1.0
Bakery,WASTE_LBS,10,30C,2024-08-08,39.81
Seafood,UNITS_SOLD,10,4A,2024-08-08,614.77
Meat,SYSTEM_ON,10,4A,2024-08-08,1.0
Deli,WASTE_LBS,10,10A,2024-08-08,10.5
Bakery,WASTE_LBS,10,15B,2024-08-08,0.0
Deli,UNITS_SOLD,10,30C,2024-08-08,542.35
Dairy,CUST_COUNT,10,4A,2024-08-08,1196.77
Grocery,UNITS_SOLD,10,15B,2024-08-08,498.02
Produce,SYSTEM_ON,1,30C,2024-08-09,1.0
Meat,CUST_COUNT,1,10A,2024-08-09,1305.36
Meat,CUST_COUNT,1,30C,2024-08-09,672.19
Deli,REVENUE_USD,1,10A,2024-08-09,7972.56
Meat,REVENUE_USD,1,10A,2024-08-09,3431.84
Meat,REVENUE_USD,1,20A,2024-08-09,6366.16
Grocery,CUST_COUNT,1,10A,2024-08-09,1233.67
Grocery,UNITS_SOLD,1,10A,2024-08-09,319.92
Meat,CUST_COUNT,1,10A,2024-08-09,222.5
Seafood,WASTE_LBS,1,30C,2024-08-09,0.0
Meat,REVENUE_USD,1,20A,2024-08-09,2755.9
Dairy,CUST_COUNT,1,4A,2024-08-09,1387.44
Produce,WASTE_LBS,1,10A,2024-08-09,40.81
Meat,SYSTEM_ON,1,10A,2024-08-09,1.0
Grocery,WASTE_LBS,1,10A,2024-08-09,18.82
Seafood,REVENUE_USD,1,30C,2024-08-09,4541.58
Meat,CUST_COUNT,2,10A,2024-08-09,1262.11
Deli,CUST_COUNT,2,15B,2024-08-09,751.98
Deli,CUST_COUNT,2,4A,2024-08-09,984.36
Produce,REVENUE_USD,2,4A,2024-08-09,5255.28
Dairy,WASTE_LBS,2,30C,2024-08-09,41.21
Grocery,WASTE_LBS,2,30C,2024-08-09,35.84
Meat,WASTE_LBS,2,30C,2024-08-09,26.07
Bakery,WASTE_LBS,2,4A,2024-08-09,39.98
Seafood,SYSTEM_ON,2,30C,2024-08-09,1.0
Dairy,SYSTEM_ON,2,10A,2024-08-09,1.0
Meat,CUST_COUNT,2,20A,2024-08-09,539.78
Grocery,REVENUE_USD,2,20A,2024-08-09,3230.08
Deli,UNITS_SOLD,2,4A,2024-08-09,322.54
Seafood,REVENUE_USD,2,15B,2024-08-09,4642.92
Grocery,REVENUE_USD,2,4A,2024-08-09,5200.74
Meat,CUST_COUNT,2,4A,2024-08-09,1193.58
Seafood,WASTE_LBS,2,10A,2024-08-09,35.11
Meat,CUST_COUNT,2,15B,2024-08-09,909.91
Bakery,UNITS_SOLD,2,10A,2024-08-09,381.09
Seafood,REVENUE_USD,2,10A,2024-08-09,3709.48
Grocery,UNITS_SOLD,3,20A,2024-08-09,686.23
Seafood,WASTE_LBS,3,4A,2024-08-09,42.09
Grocery,SYSTEM_ON,3,20A,2024-08-09,1.0
Grocery,UNITS_SOLD,3,15B,2024-08-09,569.01
Deli,WASTE_LBS,3,10A,2024-08-09,13.98
Seafood,UNITS_SOLD,3,10A,2024-08-09,429.41
Grocery,CUST_COUNT,3,10A,2024-08-09,800.37
Bakery,REVENUE_USD,3,30C,2024-08-09,5935.86
Deli,CUST_COUNT,3,30C,2024-08-09,1047.32
Grocery,UNITS_SOLD,3,20A,2024-08-09,404.66
Produce,REVENUE_USD,3,15B,2024-08-09,4816.66
Meat,WASTE_LBS,3,20A,2024-08-09,0.0
Deli,SYSTEM_ON,3,10A,2024-08-09,1.0
Grocery,WASTE_LBS,3,4A,2024-08-09,39.95
Grocery,SYSTEM_ON,3,15B,2024-08-09,1.0
Produce,SYSTEM_ON,3,10A,2024-08-09,1.0
Meat,CUST_COUNT,3,4A,2024-08-09,1582.86
Seafood,CUST_COUNT,3,20A,2024-08-09,1463.23
Dairy,CUST_COUNT,4,30C,2024-08-09,766.37
Seafood,SYSTEM_ON,4,20A,2024-08-09,1.0
Grocery,REVENUE_USD,4,30C,2024-08-09,4690.82
Deli,REVENUE_USD,4,20A,2024-08-09,4069.82
Grocery,REVENUE_USD,4,10A,2024-08-09,4588.3
Seafood,CUST_COUNT,4,30C,2024-08-09,1381.67
Bakery,WASTE_LBS,4,20A,2024-08-09,29.78
Grocery,WASTE_LBS,4,4A,2024-08-09,48.14
Grocery,WASTE_LBS,4,10A,2024-08-09,12.57
Dairy,WASTE_LBS,4,15B,2024-08-09,26.27
Deli,WASTE_LBS,4,4A,2024-08-09,12.67
Meat,SYSTEM_ON,4,10A,2024-08-09,1.0
Grocery,REVENUE_USD,4,30C,2024-08-09,5428.89
Seafood,CUST_COUNT,4,30C,2024-08-09,1097.28
Grocery,CUST_COUNT,5,30C,2024-08-09,848.92
Grocery,REVENUE_USD,5,15B,2024-08-09,5378.84
Deli,SYSTEM_ON,5,10A,2024-08-09,1.0
Bakery,SYSTEM_ON,5,15B,2024-08-09,1.0
Seafood,UNITS_SOLD,5,4A,2024-08-09,542.01
Dairy,SYSTEM_ON,5,10A,2024-08-09,1.0
Dairy,UNITS_SOLD,5,30C,2024-08-09,609.78
Meat,REVENUE_USD,5,10A,2024-08-09,4668.75
Produce,WASTE_LBS,5,10A,2024-08-09,18.59
Bakery,UNITS_SOLD,5,4A,2024-08-09,716.95
Seafood,WASTE_LBS,5,4A,2024-08-09,40.56
Seafood,WASTE_LBS,5,4A,2024-08-09,4.55
Dairy,CUST_COUNT,5,10A,2024-08-09,2014.23
Produce,UNITS_SOLD,5,30C,2024-08-09,574.0
Deli,WASTE_LBS,5,15B,2024-08-09,46.11
Dairy,UNITS_SOLD,5,10A,2024-08-09,535.38
Meat,CUST_COUNT,5,20A,2024-08-09,1965.86
Dairy,WASTE_LBS,5,15B,2024-08-09,20.26
Meat,REVENUE_USD,5,15B,2024-08-09,4726.08
Grocery,CUST_COUNT,5,4A,2024-08-09,1318.6
Grocery,UNITS_SOLD,5,15B,2024-08-09,581.4
Grocery,CUST_COUNT,6,30C,2024-08-09,1068.93
Dairy,REVENUE_USD,6,15B,2024-08-09,5406.05
Seafood,SYSTEM_ON,6,10A,2024-08-09,1.0
Dairy,UNITS_SOLD,6,10A,2024-08-09,483.04
Dairy,SYSTEM_ON,6,10A,2024-08-09,1.0
Deli,WASTE_LBS,6,30C,2024-08-09,49.24
Meat,SYSTEM_ON,6,15B,2024-08-09,1.0
Bakery,CUST_COUNT,6,4A,2024-08-09,1031.19
Deli,WASTE_LBS,6,10A,2024-08-09,20.64
Seafood,SYSTEM_ON,6,15B,2024-08-09,1.0
Produce,WASTE_LBS,6,20A,2024-08-09,11.36
Meat,REVENUE_USD,6,4A,2024-08-09,4914.31
Produce,CUST_COUNT,7,30C,2024-08-09,1364.1
Bakery,UNITS_SOLD,7,4A,2024-08-09,543.64
Dairy,REVENUE_USD,7,20A,2024-08-09,5017.71
Bakery,REVENUE_USD,7,4A,2024-08-09,5785.45
Meat,CUST_COUNT,7,4A,2024-08-09,1250.18
Bakery,WASTE_LBS,7,10A,2024-08-09,17.6
Seafood,CUST_COUNT,7,10A,2024-08-09,1077.15
Meat,WASTE_LBS,7,10A,2024-08-09,22.44
Deli,SYSTEM_ON,7,20A,2024-08-09,1.0
Seafood,CUST_COUNT,7,20A,2024-08-09,556.45
Seafood,WASTE_LBS,8,10A,2024-08-09,26.88
Bakery,REVENUE_USD,8,10A,2024-08-09,4940.69
Grocery,CUST_COUNT,8,30C,2024-08-09,872.57
Seafood,REVENUE_USD,8,4A,2024-08-09,3178.11
Dairy,SYSTEM_ON,8,10A,2024-08-09,1.0
Seafood,WASTE_LBS,8,4A,2024-08-09,50.12
Dairy,CUST_COUNT,8,10A,2024-08-09,1312.96
Meat,WASTE_LBS,9,20A,2024-08-09,6.07
Dairy,SYSTEM_ON,9,20A,2024-08-09,1.0
Produce,REVENUE_USD,9,15B,2024-08-09,3286.49
Deli,REVENUE_USD,9,30C,2024-08-09,5029.26
Grocery,CUST_COUNT,9,4A,2024-08-09,1236.1
Seafood,SYSTEM_ON,9,10A,2024-08-09,1.0
Seafood,SYSTEM_ON,9,30C,2024-08-09,1.0
Bakery,CUST_COUNT,9,30C,2024-08-09,1066.62
Meat,REVENUE_USD,9,20A,2024-08-09,5688.0
Grocery,REVENUE_USD,9,20A,2024-08-09,5202.07
Seafood,UNITS_SOLD,9,4A,2024-08-09,513.76
Seafood,SYSTEM_ON,9,30C,2024-08-09,1.0
Produce,SYSTEM_ON,9,20A,2024-08-09,1.0
Seafood,WASTE_LBS,9,10A,2024-08-09,12.49
Deli,REVENUE_USD,10,4A,2024-08-09,6259.28
Seafood,REVENUE_USD,10,15B,2024-08-09,5658.22
Produce,WASTE_LBS,10,10A,2024-08-09,54.82
Produce,SYSTEM_ON,10,10A,2024-08-09,1.0
Meat,UNITS_SOLD,10,10A,2024-08-09,644.97
Grocery,CUST_COUNT,10,4A,2024-08-09,1541.06
Deli,CUST_COUNT,10,15B,2024-08-09,888.91
Grocery,UNITS_SOLD,10,4A,2024-08-09,360.11
Seafood,REVENUE_USD,10,20A,2024-08-09,4949.85
Deli,REVENUE_USD,10,30C,2024-08-09,4382.34
Grocery,CUST_COUNT,10,10A,2024-08-09,840.76
Deli,UNITS_SOLD,10,30C,2024-08-09,561.65
Bakery,REVENUE_USD,10,20A,2024-08-09,5180.81
Deli,REVENUE_USD,10,30C,2024-08-09,4608.45
Produce,SYSTEM_ON,1,10A,2024-08-10,1.0
Grocery,SYSTEM_ON,1,15B,2024-08-10,1.0
Meat,WASTE_LBS,1,10A,2024-08-10,12.26
Seafood,REVENUE_USD,1,10A,2024-08-10,6503.23
Deli,REVENUE_USD,1,20A,2024-08-10,3878.42
Grocery,SYSTEM_ON,1,20A,2024-08-10,1.0
Dairy,UNITS_SOLD,1,10A,2024-08-10,328.29
Deli,CUST_COUNT,1,20A,2024-08-10,1827.32
Deli,WASTE_LBS,1,30C,2024-08-10,20.87
Meat,SYSTEM_ON,1,10A,2024-08-10,1.0
Seafood,CUST_COUNT,1,30C,2024-08-10,1028.26
Grocery,SYSTEM_ON,1,10A,2024-08-10,1.0
Produce,WASTE_LBS,2,4A,2024-08-10,4.03
Seafood,UNITS_SOLD,2,10A,2024-08-10,721.06
Grocery,CUST_COUNT,2,30C,2024-08-10,1339.53
Meat,CUST_COUNT,2,20A,2024-08-10,1698.92
Bakery,SYSTEM_ON,2,30C,2024-08-10,1.0
Meat,UNITS_SOLD,2,15B,2024-08-10,689.23
